Subject,words,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
8,jury,1,2,7,3,10,2,7,2,2,2,6,1,4,4,3,1,3,10,1,3,1,6,1,9,1,8,3,3,2,2,3,4,10,1,1,6,1,4,1,1,1,7,2,2,1,8,3,1,2,2,7,3,3,3,7,2,1,1,10,1,1,3,2,2,7,2,4,12,3,2,1,2,3,7,2,3,2,4,2,1,4,1,5,2,2,3,2,2,4,2,4,0,1,2,9,3,1,3,3,1
9,truth,11,0,9,0,11,0,10,9,0,0,10,10,0,11,8,11,0,11,0,10,0,0,10,10,10,0,9,0,0,11,0,10,11,0,0,9,0,10,0,0,0,8,10,9,0,9,0,0,0,8,10,9,10,10,0,0,9,9,8,0,5,10,12,10,8,0,10,13,0,0,0,10,11,10,9,10,0,0,9,10,7,0,8,0,10,10,0,10,9,9,0,0,0,0,10,0,10,10,0,0
10,blind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,fair,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,11,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,3,0,0,0,0,0,0,0
12,supreme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,9,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0
13,crime,4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,department,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
15,trial,3,3,8,2,1,1,8,1,0,1,2,2,2,1,1,2,1,3,3,1,2,7,2,2,3,9,1,2,1,1,5,5,2,4,4,1,3,1,2,2,7,9,1,0,5,10,0,3,3,1,1,0,2,5,1,7,0,0,1,2,4,1,1,1,6,1,8,2,1,8,3,1,1,3,1,1,3,2,0,2,5,3,2,1,3,4,1,3,2,1,0,2,2,3,1,1,2,2,4,3
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,bitter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
1,sweet,7,7,7,7,7,8,8,8,6,5,8,8,7,7,8,8,7,6,7,8,8,8,8,7,8,7,8,9,7,7,9,6,7,6,7,7,6,8,4,8,7,6,7,7,7,7,6,8,8,8,7,7,7,7,4,7,7,7,8,8,6,8,7,8,8,7,7,8,8,7,4,7,9,8,7,8,7,7,7,8,7,7,8,7,7,7,6,7,7,7,8,7,8,7,7,7,7,6,7,7
2,sour,9,8,8,9,9,9,9,9,9,10,9,9,8,8,9,9,8,9,8,9,9,9,9,8,9,9,9,8,8,8,8,9,8,9,9,10,10,9,6,9,8,9,8,9,10,9,7,9,9,9,8,8,9,8,5,8,8,8,10,9,8,10,8,9,9,8,9,9,9,9,0,8,10,9,8,9,8,9,8,10,9,9,9,9,8,9,8,8,8,8,9,9,9,8,8,9,10,8,9,8
3,taste,10,9,10,10,10,10,10,10,10,9,10,10,9,9,10,10,9,10,9,10,10,10,10,9,10,10,10,10,9,10,10,10,9,10,10,6,8,10,8,10,9,10,9,10,9,10,9,10,10,10,9,9,10,9,8,9,10,9,9,10,9,9,10,10,10,9,8,10,10,10,0,9,11,10,9,10,9,10,10,9,10,8,10,10,9,10,9,9,9,9,11,10,10,9,9,10,9,10,10,9
4,chocolate,8,6,9,8,6,6,5,6,3,6,4,7,5,4,7,2,6,7,6,7,2,6,7,1,6,6,7,7,6,9,6,5,6,4,8,3,7,7,7,7,6,3,4,8,8,6,5,5,7,7,5,1,2,5,7,6,9,4,2,7,7,6,6,7,7,6,6,5,6,6,2,6,5,7,6,6,6,8,6,7,6,6,7,6,6,5,2,6,6,6,6,6,7,6,6,8,6,5,4,6
5,rice,5,10,5,4,8,1,7,7,8,8,7,6,10,0,5,7,10,8,10,2,6,7,6,10,7,8,1,6,10,4,7,8,10,8,6,5,9,3,9,6,10,8,0,6,6,8,10,7,6,5,10,0,4,10,9,10,6,10,7,6,10,7,9,2,5,10,10,3,7,8,8,0,8,4,10,5,10,6,9,4,8,10,5,8,10,6,10,0,0,10,7,8,6,10,0,6,1,9,8,10
6,cold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0
7,lemon,6,5,6,6,4,7,6,4,5,4,5,5,6,5,4,6,5,3,5,3,7,5,3,6,5,5,5,2,5,5,1,3,3,3,4,8,5,2,5,2,5,7,6,5,5,1,8,6,5,6,6,5,5,6,6,4,4,6,1,2,5,5,5,3,6,5,5,7,5,5,7,4,6,5,4,7,5,5,5,5,3,5,6,5,2,8,5,4,1,5,5,5,4,5,5,5,8,7,5,4
8,angry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,mad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,acid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,almonds,3,2,3,1,5,3,3,3,7,1,1,3,3,6,6,3,2,5,2,4,5,4,4,2,2,1,3,4,2,6,5,4,4,7,5,4,3,6,2,4,1,4,1,4,4,5,4,1,3,2,2,2,8,2,3,5,2,3,6,1,1,4,4,4,3,3,3,4,1,1,1,5,4,6,2,3,4,3,4,6,4,3,4,4,1,2,7,3,2,3,4,2,5,3,4,4,2,4,3,5
13,herbs,4,4,4,2,3,5,2,5,1,7,6,4,4,3,2,4,4,4,4,5,4,2,5,3,1,4,6,5,4,1,4,7,5,5,3,9,4,4,10,5,2,5,5,1,3,2,3,4,4,3,4,6,6,4,10,2,5,5,5,3,4,3,3,6,4,4,4,6,4,4,3,1,3,3,5,2,1,1,2,1,5,2,3,3,4,4,1,5,5,4,2,3,2,4,3,3,3,3,6,1
14,grape,1,1,1,5,2,4,1,2,4,3,2,1,1,2,3,1,3,2,1,1,3,1,2,4,3,2,4,3,1,3,2,2,1,2,2,2,1,5,3,3,4,2,2,3,2,4,2,2,1,4,3,4,1,1,2,3,1,2,3,4,3,2,1,5,1,1,2,2,2,3,6,3,2,1,3,4,3,4,3,2,1,1,1,2,3,1,4,1,3,1,3,4,3,2,2,1,4,1,2,3
15,fruit,2,3,2,3,1,2,4,1,2,2,3,2,2,1,1,5,1,1,3,6,1,3,1,5,4,3,2,1,3,2,3,1,2,1,1,1,2,1,1,1,3,1,3,2,1,3,1,3,2,1,1,3,3,3,1,1,3,1,4,5,2,1,2,1,2,2,1,1,3,2,5,2,1,2,1,1,2,2,1,3,2,4,2,1,5,3,3,2,4,2,1,1,1,1,1,2,5,2,1,2
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,long,4,10,6,7,9,10,6,7,3,1,7,5,9,7,8,8,7,5,8,7,4,8,7,7,0,7,4,10,7,4,5,8,6,1,3,5,4,9,5,8,6,8,6,7,4,8,6,7,9,10,9,9,8,7,0,5,6,7,0,6,5,7,8,7,9,7,7,10,7,6,9,5,0,10,6,6,7,9,6,9,6,7,0,9,5,7,7,8,4,6,4,2,9,9,6,7,8,8,5,9
1,short,8,8,5,4,8,7,2,4,5,2,5,6,5,8,5,6,4,4,7,9,5,7,5,6,2,4,2,5,5,5,4,9,4,2,2,6,5,4,4,4,5,5,5,5,3,5,5,5,3,9,8,5,6,4,4,4,5,6,5,9,6,5,6,3,8,6,5,8,5,4,8,4,2,8,5,5,6,6,1,2,5,4,7,7,4,6,4,7,5,5,5,5,7,5,1,6,6,1,1,7
2,fellow,0,9,0,0,0,0,0,0,0,0,0,9,6,0,0,0,8,0,0,0,0,10,11,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,12,10,0,12,0,0,3,0,0,9,10,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,narrow,9,7,9,9,10,9,8,6,6,0,6,8,8,9,7,7,6,7,9,8,8,9,10,8,4,8,0,9,8,7,8,10,8,8,7,8,9,0,9,3,7,7,7,9,6,6,9,8,8,11,10,11,9,8,8,9,7,8,0,10,7,8,7,0,10,8,6,7,6,10,10,6,0,11,7,7,10,8,8,4,4,6,8,8,7,5,6,9,3,8,6,7,11,6,0,9,9,6,2,8
4,John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,time,0,0,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,12,0,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,12,0,0,0,8,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
6,far,10,11,0,8,11,11,0,9,0,0,9,7,10,0,0,0,11,8,10,10,0,11,9,11,0,10,7,12,9,0,6,11,5,0,0,9,0,0,7,0,9,0,9,8,0,9,0,0,0,12,0,10,2,0,0,0,8,0,0,8,8,9,9,0,11,0,9,11,8,8,11,0,0,9,9,9,9,11,7,0,8,0,0,12,0,0,0,0,0,10,0,6,10,0,0,0,10,0,9,11
7,hair,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,8,0,0,0,0,7,0,0,0,10,0,3,0,2,0,0,0,0,0,0,0,0,11,8,7,4,0,0,0,10,0,0,4,0,0,0,11,0,7,2,0,3,0,0,4,0,0,2,0,0,0,10,0,0,10,0,0,13,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,10
8,island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,thin,2,3,7,3,5,4,7,5,8,0,8,10,2,3,4,1,9,9,1,5,6,4,8,5,8,9,0,6,6,8,7,6,9,5,0,7,6,2,10,9,8,6,8,1,7,3,8,3,2,5,5,6,5,6,5,3,9,4,6,7,2,4,5,6,4,9,8,9,9,9,3,8,5,5,0,3,11,4,9,5,9,8,5,6,9,8,5,4,6,9,7,9,3,7,7,8,4,7,8,5
11,underwear,3,2,8,0,6,6,0,0,0,0,0,0,0,4,0,0,10,0,4,2,0,2,0,0,7,0,9,0,0,0,0,5,0,0,0,0,8,1,0,0,0,0,0,0,8,0,3,0,7,7,2,3,0,9,6,7,0,0,8,5,0,0,10,8,5,1,11,5,0,2,6,9,0,4,0,0,1,5,0,0,11,0,6,4,0,0,0,5,0,3,0,0,5,1,8,4,5,9,0,6
12,distance,5,6,3,5,4,1,3,8,7,4,2,4,7,5,6,2,2,6,3,6,7,6,4,4,6,5,5,8,2,6,9,3,3,6,6,1,7,8,6,5,3,1,3,4,9,7,7,6,4,3,6,7,7,5,3,6,4,5,2,2,4,6,2,5,6,5,4,6,3,5,7,7,6,7,3,8,4,7,3,8,7,5,4,5,6,3,8,6,7,7,8,3,8,8,5,5,7,5,6,4
13,line,6,4,2,6,2,5,5,2,2,5,3,3,3,2,3,4,3,3,6,3,1,1,1,3,5,3,3,2,3,2,1,2,1,7,4,3,3,6,2,6,4,3,2,3,2,2,2,4,5,4,3,2,4,3,2,8,2,1,3,3,1,2,3,1,2,4,2,1,2,3,2,2,4,3,1,2,3,3,5,7,1,1,2,2,1,2,2,2,8,2,2,10,2,3,2,2,2,3,4,3
14,low,7,5,4,2,3,2,4,3,4,6,4,1,4,6,2,5,5,2,5,4,2,3,6,2,3,1,6,3,4,3,3,4,7,4,5,2,2,7,3,7,2,4,4,6,5,4,4,2,6,1,4,8,10,1,7,2,3,3,7,4,9,3,4,4,3,11,3,2,4,7,5,3,3,6,4,4,5,2,4,6,3,2,3,3,3,4,3,1,2,4,3,8,4,4,4,3,3,4,7,2
15,rope,1,1,1,1,1,3,1,1,1,3,1,2,1,1,1,3,1,1,2,1,3,5,3,1,1,2,1,1,1,1,2,1,2,3,1,4,1,5,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,3,1,1,2,1,3,1,4,1,1,1,1,1,1,2,1,2,1,2,1,2,3,1,1,2,1,1,3,1,1,1,1,1,2,3,1,1,2,3,1
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,citizen,3,1,1,1,3,2,2,4,2,4,2,3,1,3,1,4,5,1,4,2,3,4,1,1,1,1,3,4,3,6,1,3,3,4,2,2,2,5,3,4,4,3,5,3,3,2,2,3,3,1,1,1,9,4,3,3,5,5,3,4,3,4,2,3,1,2,3,2,2,4,4,3,2,3,1,1,5,4,4,3,1,2,5,3,3,2,1,4,1,3,1,1,1,2,5,5,2,4,2,1
1,United States,8,8,7,8,7,9,9,9,7,7,8,8,9,8,7,8,9,8,8,7,6,8,8,10,8,5,9,8,9,10,9,7,8,7,7,5,8,7,5,10,7,8,6,6,7,7,5,9,7,9,6,7,5,8,8,9,8,9,8,9,7,7,9,9,7,7,7,7,8,8,7,7,8,7,9,8,6,8,8,7,10,8,8,9,7,8,8,7,6,6,8,8,7,8,8,9,9,6,7,8
2,man,7,6,6,7,8,8,8,7,6,6,3,7,11,7,6,7,8,7,6,6,4,7,9,8,7,4,8,7,8,9,8,8,7,5,8,4,7,6,4,12,5,7,7,5,6,6,4,11,6,8,5,6,4,6,7,8,7,7,6,8,4,6,8,8,5,6,6,6,7,7,6,5,7,6,6,7,7,5,7,8,9,10,7,8,6,6,7,6,5,5,7,7,5,7,7,8,8,3,6,7
3,person,6,5,3,5,6,6,6,6,5,3,1,6,6,5,5,5,2,6,5,5,2,5,7,6,4,3,7,2,5,7,7,5,2,2,3,3,6,3,1,8,6,6,3,2,5,4,3,7,5,6,3,5,3,3,5,7,4,4,1,5,2,5,1,6,2,4,5,4,6,1,5,4,6,5,7,6,3,7,5,4,7,7,4,7,4,7,6,2,2,4,6,6,4,5,6,7,7,5,5,6
4,American,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,9,0,0,0,11,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,0,0
5,country,0,9,0,0,0,0,0,0,4,11,0,0,8,0,0,6,7,0,0,8,0,0,0,9,0,0,5,0,0,8,5,0,0,0,6,0,0,0,0,0,10,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,1,0,0
6,alien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,people,10,7,9,10,10,7,7,11,8,10,10,9,10,10,9,10,10,10,7,9,8,11,10,7,10,6,6,10,10,11,4,6,9,9,5,8,9,4,7,9,9,10,10,8,9,9,7,10,11,11,7,9,7,7,10,10,10,10,10,6,9,8,11,7,8,9,8,10,11,10,8,9,10,8,8,9,9,9,12,10,12,6,9,10,9,10,10,8,3,7,10,10,9,9,9,11,11,8,9,10
8,vote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
9,me,9,10,8,9,9,10,10,10,9,9,9,10,12,9,8,9,11,9,9,10,7,9,11,11,9,7,10,9,7,12,10,10,10,8,10,6,10,8,6,11,8,9,9,7,8,10,8,8,8,10,8,8,6,9,9,11,9,8,9,10,8,9,10,10,9,8,9,9,10,9,9,8,9,9,10,10,8,10,9,9,11,9,10,6,8,9,9,9,8,8,9,9,8,10,10,10,10,7,8,9
10,patriot,5,11,5,2,5,5,5,5,10,5,7,5,7,1,10,11,6,2,10,11,9,10,5,5,6,8,4,5,1,4,6,9,5,10,4,7,5,9,8,3,11,1,8,1,4,11,9,5,10,5,9,3,8,5,4,5,11,6,7,7,1,3,6,5,3,10,4,8,3,5,1,6,5,10,5,5,4,6,6,5,5,4,6,5,10,4,5,10,4,9,5,3,6,6,3,2,5,9,3,4
11,flag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,foreigner,2,2,4,3,2,1,1,3,3,1,5,4,2,2,2,1,1,3,2,3,1,6,2,3,5,2,2,3,2,1,2,1,1,3,9,1,3,2,2,6,1,2,2,4,1,3,6,2,4,3,2,2,1,1,2,4,1,3,4,3,5,2,4,2,4,5,2,5,1,3,3,2,4,4,4,2,1,3,3,2,4,3,3,4,5,3,4,3,7,2,2,2,2,4,2,1,3,2,4,3
13,France,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,immigrant,1,3,0,6,1,3,4,1,0,2,6,2,4,4,4,2,4,5,1,4,5,2,3,4,2,0,1,6,4,2,3,2,4,6,0,0,4,0,0,1,3,4,1,0,2,0,1,4,2,2,4,4,2,0,6,2,2,1,5,2,0,0,5,4,0,1,1,3,5,6,2,0,3,1,3,3,0,2,1,6,2,1,1,2,2,5,3,0,9,0,3,4,0,3,1,4,4,0,0,2
15,member,4,4,2,0,4,4,3,2,1,0,4,1,3,6,3,3,3,4,3,1,0,3,4,2,3,0,0,1,0,3,0,4,6,1,1,0,1,0,0,2,2,5,4,0,0,1,0,1,1,4,0,0,0,2,1,1,3,2,2,1,6,0,3,1,6,3,0,1,0,2,0,1,1,0,2,4,0,1,2,1,3,5,2,1,1,1,0,1,0,1,4,5,3,1,4,3,1,0,1,5
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,butterfly,7,7,7,7,7,7,7,8,7,8,7,6,7,6,8,8,5,6,7,8,7,1,8,7,8,7,7,7,7,6,7,7,7,7,7,7,7,7,4,7,7,8,7,6,7,5,7,7,7,7,7,8,8,8,7,7,7,7,9,7,7,8,2,6,7,7,7,7,7,8,7,7,3,6,7,9,7,3,8,7,7,8,6,7,8,7,6,7,7,8,6,5,5,7,7,7,6,4,8,7
1,moth,4,2,3,4,1,5,2,3,2,3,2,2,3,3,3,4,3,3,4,3,4,3,4,2,5,1,3,2,2,2,3,2,3,3,3,2,2,1,2,2,2,4,6,4,3,1,5,2,3,2,4,5,4,3,3,4,2,4,4,1,4,4,4,2,2,3,4,5,2,2,3,1,2,3,3,3,5,2,3,1,1,3,5,2,3,4,2,2,4,4,3,3,2,2,4,5,4,1,3,4
2,insect,3,1,2,3,2,2,3,2,1,2,3,3,4,2,2,2,4,4,3,2,3,4,3,1,4,3,2,1,1,4,4,1,2,2,4,4,1,2,1,3,1,3,4,3,4,2,3,1,2,3,3,3,3,4,2,3,4,2,1,2,3,5,3,1,1,4,3,4,4,1,2,2,1,2,2,4,3,1,2,3,2,2,4,1,6,3,1,1,5,3,4,4,3,1,5,4,3,5,2,3
3,wing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,bird,6,6,6,5,3,4,4,4,5,4,6,5,2,7,6,5,6,5,6,4,6,5,6,3,6,5,5,4,3,3,5,5,4,4,2,5,6,6,3,4,5,1,5,5,5,4,4,6,5,4,5,4,6,6,5,5,3,5,6,6,5,6,6,4,5,5,5,6,6,7,5,5,6,4,5,6,6,4,5,5,5,6,7,6,7,5,7,4,6,2,5,6,6,4,1,6,5,7,4,5
5,fly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
